y,x,col_val,col_var,period,first_year,last_year
-0.263665336292172,2,10,GDP,1963 - 2014,1963,2014
-0.434898497800121,2.5,10,GDP,1963 - 2014,1963,2014
3.37423551088558,5,-2,ECI,1963 - 2014,1963,2014
3.14743195537416,5.5,-2,ECI,1963 - 2014,1963,2014
2.92062839986274,6,-2,ECI,1963 - 2014,1963,2014
2.69382484435133,6.5,-2,ECI,1963 - 2014,1963,2014
2.46702128883991,7,-2,ECI,1963 - 2014,1963,2014
2.24021773332849,7.5,-2,ECI,1963 - 2014,1963,2014
2.01341417781708,8,-2,ECI,1963 - 2014,1963,2014
1.78661062230566,8.5,-2,ECI,1963 - 2014,1963,2014
1.55980706679424,9,-2,ECI,1963 - 2014,1963,2014
1.33300351128283,9.5,-2,ECI,1963 - 2014,1963,2014
1.10619995577141,10,-2,ECI,1963 - 2014,1963,2014
5.59220326236654,5,0,ECI,1963 - 2014,1963,2014
5.07510966710385,5.5,0,ECI,1963 - 2014,1963,2014
4.55801607184115,6,0,ECI,1963 - 2014,1963,2014
4.04092247657846,6.5,0,ECI,1963 - 2014,1963,2014
3.52382888131577,7,0,ECI,1963 - 2014,1963,2014
3.00673528605308,7.5,0,ECI,1963 - 2014,1963,2014
2.48964169079039,8,0,ECI,1963 - 2014,1963,2014
1.97254809552769,8.5,0,ECI,1963 - 2014,1963,2014
1.455454500265,9,0,ECI,1963 - 2014,1963,2014
0.938360905002312,9.5,0,ECI,1963 - 2014,1963,2014
0.42126730973962,10,0,ECI,1963 - 2014,1963,2014
7.8101710138475,5,2,ECI,1963 - 2014,1963,2014
7.00278737883353,5.5,2,ECI,1963 - 2014,1963,2014
6.19540374381957,6,2,ECI,1963 - 2014,1963,2014
5.3880201088056,6.5,2,ECI,1963 - 2014,1963,2014
4.58063647379163,7,2,ECI,1963 - 2014,1963,2014
3.77325283877766,7.5,2,ECI,1963 - 2014,1963,2014
2.9658692037637,8,2,ECI,1963 - 2014,1963,2014
2.15848556874973,8.5,2,ECI,1963 - 2014,1963,2014
1.35110193373576,9,2,ECI,1963 - 2014,1963,2014
0.543718298721795,9.5,2,ECI,1963 - 2014,1963,2014
-0.263665336292173,10,2,ECI,1963 - 2014,1963,2014
3.14504124777541,-1.5,7,GDP,1964 - 2014,1964,2014
3.44460869383325,-1,7,GDP,1964 - 2014,1964,2014
3.74417613989109,-0.5,7,GDP,1964 - 2014,1964,2014
4.04374358594893,0,7,GDP,1964 - 2014,1964,2014
4.34331103200677,0.5,7,GDP,1964 - 2014,1964,2014
4.6428784780646,1,7,GDP,1964 - 2014,1964,2014
4.94244592412244,1.5,7,GDP,1964 - 2014,1964,2014
5.24201337018028,2,7,GDP,1964 - 2014,1964,2014
5.54158081623812,2.5,7,GDP,1964 - 2014,1964,2014
1.88186539318896,-1.5,8.5,GDP,1964 - 2014,1964,2014
1.89475118891845,-1,8.5,GDP,1964 - 2014,1964,2014
1.90763698464793,-0.5,8.5,GDP,1964 - 2014,1964,2014
1.92052278037742,0,8.5,GDP,1964 - 2014,1964,2014
1.93340857610691,0.5,8.5,GDP,1964 - 2014,1964,2014
1.94629437183639,1,8.5,GDP,1964 - 2014,1964,2014
1.95918016756588,1.5,8.5,GDP,1964 - 2014,1964,2014
1.97206596329537,2,8.5,GDP,1964 - 2014,1964,2014
1.98495175902486,2.5,8.5,GDP,1964 - 2014,1964,2014
0.618689538602514,-1.5,10,GDP,1964 - 2014,1964,2014
0.344893684003651,-1,10,GDP,1964 - 2014,1964,2014
0.0710978294047839,-0.5,10,GDP,1964 - 2014,1964,2014
-0.202698025194081,0,10,GDP,1964 - 2014,1964,2014
-0.476493879792947,0.5,10,GDP,1964 - 2014,1964,2014
-0.750289734391814,1,10,GDP,1964 - 2014,1964,2014
-1.02408558899068,1.5,10,GDP,1964 - 2014,1964,2014
-1.29788144358954,2,10,GDP,1964 - 2014,1964,2014
-1.57167729818841,2.5,10,GDP,1964 - 2014,1964,2014
3.82196800597567,5.5,-2,ECI,1964 - 2014,1964,2014
3.49646993788964,6,-2,ECI,1964 - 2014,1964,2014
3.17097186980361,6.5,-2,ECI,1964 - 2014,1964,2014
2.84547380171757,7,-2,ECI,1964 - 2014,1964,2014
2.51997573363154,7.5,-2,ECI,1964 - 2014,1964,2014
2.19447766554551,8,-2,ECI,1964 - 2014,1964,2014
1.86897959745948,8.5,-2,ECI,1964 - 2014,1964,2014
1.54348152937344,9,-2,ECI,1964 - 2014,1964,2014
1.21798346128741,9.5,-2,ECI,1964 - 2014,1964,2014
0.892485393201381,10,-2,ECI,1964 - 2014,1964,2014
6.16696439152043,5.5,0,ECI,1964 - 2014,1964,2014
5.4592241229966,6,0,ECI,1964 - 2014,1964,2014
4.75148385447276,6.5,0,ECI,1964 - 2014,1964,2014
4.04374358594893,7,0,ECI,1964 - 2014,1964,2014
3.33600331742509,7.5,0,ECI,1964 - 2014,1964,2014
2.62826304890126,8,0,ECI,1964 - 2014,1964,2014
1.92052278037742,8.5,0,ECI,1964 - 2014,1964,2014
1.21278251185359,9,0,ECI,1964 - 2014,1964,2014
0.505042243329752,9.5,0,ECI,1964 - 2014,1964,2014
-0.20269802519408,10,0,ECI,1964 - 2014,1964,2014
8.51196077706519,5.5,2,ECI,1964 - 2014,1964,2014
7.42197830810355,6,2,ECI,1964 - 2014,1964,2014
6.33199583914192,6.5,2,ECI,1964 - 2014,1964,2014
5.24201337018028,7,2,ECI,1964 - 2014,1964,2014
4.15203090121864,7.5,2,ECI,1964 - 2014,1964,2014
3.06204843225701,8,2,ECI,1964 - 2014,1964,2014
1.97206596329537,8.5,2,ECI,1964 - 2014,1964,2014
0.88208349433373,9,2,ECI,1964 - 2014,1964,2014
-0.207898974627907,9.5,2,ECI,1964 - 2014,1964,2014
-1.29788144358954,10,2,ECI,1964 - 2014,1964,2014
3.06630807357973,-1.5,7,GDP,1965 - 2014,1965,2014
3.44252675674304,-1,7,GDP,1965 - 2014,1965,2014
3.81874543990636,-0.5,7,GDP,1965 - 2014,1965,2014
4.19496412306967,0,7,GDP,1965 - 2014,1965,2014
4.57118280623299,0.5,7,GDP,1965 - 2014,1965,2014
4.9474014893963,1,7,GDP,1965 - 2014,1965,2014
5.32362017255961,1.5,7,GDP,1965 - 2014,1965,2014
5.69983885572293,2,7,GDP,1965 - 2014,1965,2014
6.07605753888624,2.5,7,GDP,1965 - 2014,1965,2014
1.77293191506644,-1.5,8.5,GDP,1965 - 2014,1965,2014
1.79609957302369,-1,8.5,GDP,1965 - 2014,1965,2014
1.81926723098094,-0.5,8.5,GDP,1965 - 2014,1965,2014
1.8424348889382,0,8.5,GDP,1965 - 2014,1965,2014
1.86560254689546,0.5,8.5,GDP,1965 - 2014,1965,2014
1.88877020485271,1,8.5,GDP,1965 - 2014,1965,2014
1.91193786280997,1.5,8.5,GDP,1965 - 2014,1965,2014
1.93510552076722,2,8.5,GDP,1965 - 2014,1965,2014
1.95827317872448,2.5,8.5,GDP,1965 - 2014,1965,2014
0.47955575655314,-1.5,10,GDP,1965 - 2014,1965,2014
0.149672389304339,-1,10,GDP,1965 - 2014,1965,2014
-0.180210977944466,-0.5,10,GDP,1965 - 2014,1965,2014
-0.510094345193268,0,10,GDP,1965 - 2014,1965,2014
-0.839977712442071,0.5,10,GDP,1965 - 2014,1965,2014
-1.16986107969088,1,10,GDP,1965 - 2014,1965,2014
-1.49974444693968,1.5,10,GDP,1965 - 2014,1965,2014
-1.82962781418848,2,10,GDP,1965 - 2014,1965,2014
-2.15951118143728,2.5,10,GDP,1965 - 2014,1965,2014
3.63041452372365,5.5,-2,ECI,1965 - 2014,1965,2014
3.31697281262124,6,-2,ECI,1965 - 2014,1965,2014
3.00353110151883,6.5,-2,ECI,1965 - 2014,1965,2014
2.69008939041641,7,-2,ECI,1965 - 2014,1965,2014
2.376647679314,7.5,-2,ECI,1965 - 2014,1965,2014
2.06320596821159,8,-2,ECI,1965 - 2014,1965,2014
1.74976425710918,8.5,-2,ECI,1965 - 2014,1965,2014
1.43632254600677,9,-2,ECI,1965 - 2014,1965,2014
1.12288083490436,9.5,-2,ECI,1965 - 2014,1965,2014
0.809439123801944,10,-2,ECI,1965 - 2014,1965,2014
6.54749335720114,5.5,0,ECI,1965 - 2014,1965,2014
5.76331694582398,6,0,ECI,1965 - 2014,1965,2014
4.97914053444683,6.5,0,ECI,1965 - 2014,1965,2014
4.19496412306967,7,0,ECI,1965 - 2014,1965,2014
3.41078771169251,7.5,0,ECI,1965 - 2014,1965,2014
2.62661130031536,8,0,ECI,1965 - 2014,1965,2014
1.8424348889382,8.5,0,ECI,1965 - 2014,1965,2014
1.05825847756104,9,0,ECI,1965 - 2014,1965,2014
0.274082066183889,9.5,0,ECI,1965 - 2014,1965,2014
-0.510094345193268,10,0,ECI,1965 - 2014,1965,2014
9.46457219067863,5.5,2,ECI,1965 - 2014,1965,2014
8.20966107902673,6,2,ECI,1965 - 2014,1965,2014
6.95474996737483,6.5,2,ECI,1965 - 2014,1965,2014
5.69983885572293,7,2,ECI,1965 - 2014,1965,2014
4.44492774407103,7.5,2,ECI,1965 - 2014,1965,2014
3.19001663241912,8,2,ECI,1965 - 2014,1965,2014
1.93510552076722,8.5,2,ECI,1965 - 2014,1965,2014
0.68019440911532,9,2,ECI,1965 - 2014,1965,2014
-0.574716702536579,9.5,2,ECI,1965 - 2014,1965,2014
-1.82962781418848,10,2,ECI,1965 - 2014,1965,2014
2.94712513966594,-2,7,GDP,1966 - 2014,1966,2014
3.29238422293449,-1.5,7,GDP,1966 - 2014,1966,2014
3.63764330620303,-1,7,GDP,1966 - 2014,1966,2014
3.98290238947158,-0.5,7,GDP,1966 - 2014,1966,2014
4.32816147274013,0,7,GDP,1966 - 2014,1966,2014
4.67342055600867,0.5,7,GDP,1966 - 2014,1966,2014
5.01867963927722,1,7,GDP,1966 - 2014,1966,2014
5.36393872254577,1.5,7,GDP,1966 - 2014,1966,2014
5.70919780581432,2,7,GDP,1966 - 2014,1966,2014
6.05445688908286,2.5,7,GDP,1966 - 2014,1966,2014
1.92000735939944,-2,8.5,GDP,1966 - 2014,1966,2014
1.9019950573022,-1.5,8.5,GDP,1966 - 2014,1966,2014
1.88398275520497,-1,8.5,GDP,1966 - 2014,1966,2014
1.86597045310773,-0.5,8.5,GDP,1966 - 2014,1966,2014
1.8479581510105,0,8.5,GDP,1966 - 2014,1966,2014
1.82994584891327,0.5,8.5,GDP,1966 - 2014,1966,2014
1.81193354681603,1,8.5,GDP,1966 - 2014,1966,2014
1.7939212447188,1.5,8.5,GDP,1966 - 2014,1966,2014
1.77590894262156,2,8.5,GDP,1966 - 2014,1966,2014
1.75789664052433,2.5,8.5,GDP,1966 - 2014,1966,2014
0.892889579132932,-2,10,GDP,1966 - 2014,1966,2014
0.511605891669918,-1.5,10,GDP,1966 - 2014,1966,2014
0.130322204206904,-1,10,GDP,1966 - 2014,1966,2014
-0.250961483256114,-0.5,10,GDP,1966 - 2014,1966,2014
-0.632245170719127,0,10,GDP,1966 - 2014,1966,2014
-1.01352885818214,0.5,10,GDP,1966 - 2014,1966,2014
-1.39481254564516,1,10,GDP,1966 - 2014,1966,2014
-1.77609623310817,1.5,10,GDP,1966 - 2014,1966,2014
-2.15737992057119,2,10,GDP,1966 - 2014,1966,2014
-2.5386636080342,2.5,10,GDP,1966 - 2014,1966,2014
3.97424291993244,5.5,-2,ECI,1966 - 2014,1966,2014
3.63187032651027,6,-2,ECI,1966 - 2014,1966,2014
3.28949773308811,6.5,-2,ECI,1966 - 2014,1966,2014
2.94712513966594,7,-2,ECI,1966 - 2014,1966,2014
2.60475254624377,7.5,-2,ECI,1966 - 2014,1966,2014
2.2623799528216,8,-2,ECI,1966 - 2014,1966,2014
1.92000735939944,8.5,-2,ECI,1966 - 2014,1966,2014
1.57763476597727,9,-2,ECI,1966 - 2014,1966,2014
1.2352621725551,9.5,-2,ECI,1966 - 2014,1966,2014
0.892889579132932,10,-2,ECI,1966 - 2014,1966,2014
6.80836479446976,5.5,0,ECI,1966 - 2014,1966,2014
5.98163035389321,6,0,ECI,1966 - 2014,1966,2014
5.15489591331667,6.5,0,ECI,1966 - 2014,1966,2014
4.32816147274013,7,0,ECI,1966 - 2014,1966,2014
3.50142703216359,7.5,0,ECI,1966 - 2014,1966,2014
2.67469259158704,8,0,ECI,1966 - 2014,1966,2014
1.8479581510105,8.5,0,ECI,1966 - 2014,1966,2014
1.02122371043396,9,0,ECI,1966 - 2014,1966,2014
0.194489269857415,9.5,0,ECI,1966 - 2014,1966,2014
-0.632245170719128,10,0,ECI,1966 - 2014,1966,2014
9.64248666900707,5.5,2,ECI,1966 - 2014,1966,2014
8.33139038127615,6,2,ECI,1966 - 2014,1966,2014
7.02029409354523,6.5,2,ECI,1966 - 2014,1966,2014
5.70919780581432,7,2,ECI,1966 - 2014,1966,2014
4.3981015180834,7.5,2,ECI,1966 - 2014,1966,2014
3.08700523035248,8,2,ECI,1966 - 2014,1966,2014
1.77590894262156,8.5,2,ECI,1966 - 2014,1966,2014
0.464812654890647,9,2,ECI,1966 - 2014,1966,2014
-0.846283632840271,9.5,2,ECI,1966 - 2014,1966,2014
-2.15737992057119,10,2,ECI,1966 - 2014,1966,2014
3.23060835399906,-2,7,GDP,1967 - 2014,1967,2014
3.50156879460049,-1.5,7,GDP,1967 - 2014,1967,2014
3.77252923520191,-1,7,GDP,1967 - 2014,1967,2014
4.04348967580334,-0.5,7,GDP,1967 - 2014,1967,2014
4.31445011640477,0,7,GDP,1967 - 2014,1967,2014
4.58541055700619,0.5,7,GDP,1967 - 2014,1967,2014
4.85637099760762,1,7,GDP,1967 - 2014,1967,2014
5.12733143820905,1.5,7,GDP,1967 - 2014,1967,2014
5.39829187881047,2,7,GDP,1967 - 2014,1967,2014
5.6692523194119,2.5,7,GDP,1967 - 2014,1967,2014
2.04431285334309,-2,8.5,GDP,1967 - 2014,1967,2014
2.00177670736197,-1.5,8.5,GDP,1967 - 2014,1967,2014
1.95924056138084,-1,8.5,GDP,1967 - 2014,1967,2014
1.91670441539972,-0.5,8.5,GDP,1967 - 2014,1967,2014
1.87416826941859,0,8.5,GDP,1967 - 2014,1967,2014
1.83163212343746,0.5,8.5,GDP,1967 - 2014,1967,2014
1.78909597745634,1,8.5,GDP,1967 - 2014,1967,2014
1.74655983147521,1.5,8.5,GDP,1967 - 2014,1967,2014
1.70402368549409,2,8.5,GDP,1967 - 2014,1967,2014
1.66148753951296,2.5,8.5,GDP,1967 - 2014,1967,2014
0.85801735268713,-2,10,GDP,1967 - 2014,1967,2014
0.501984620123452,-1.5,10,GDP,1967 - 2014,1967,2014
0.145951887559773,-1,10,GDP,1967 - 2014,1967,2014
-0.210080845003908,-0.5,10,GDP,1967 - 2014,1967,2014
-0.566113577567586,0,10,GDP,1967 - 2014,1967,2014
-0.922146310131264,0.5,10,GDP,1967 - 2014,1967,2014
-1.27817904269494,1,10,GDP,1967 - 2014,1967,2014
-1.63421177525863,1.5,10,GDP,1967 - 2014,1967,2014
-1.9902445078223,2,10,GDP,1967 - 2014,1967,2014
-2.34627724038598,2.5,10,GDP,1967 - 2014,1967,2014
4.41690385465502,5.5,-2,ECI,1967 - 2014,1967,2014
4.02147202110304,6,-2,ECI,1967 - 2014,1967,2014
3.62604018755105,6.5,-2,ECI,1967 - 2014,1967,2014
3.23060835399906,7,-2,ECI,1967 - 2014,1967,2014
2.83517652044707,7.5,-2,ECI,1967 - 2014,1967,2014
2.43974468689508,8,-2,ECI,1967 - 2014,1967,2014
2.04431285334309,8.5,-2,ECI,1967 - 2014,1967,2014
1.64888101979111,9,-2,ECI,1967 - 2014,1967,2014
1.25344918623912,9.5,-2,ECI,1967 - 2014,1967,2014
0.85801735268713,10,-2,ECI,1967 - 2014,1967,2014
0.462585519135143,10.5,-2,ECI,1967 - 2014,1967,2014
6.75473196339094,5.5,0,ECI,1967 - 2014,1967,2014
5.94130468106222,6,0,ECI,1967 - 2014,1967,2014
5.12787739873349,6.5,0,ECI,1967 - 2014,1967,2014
4.31445011640477,7,0,ECI,1967 - 2014,1967,2014
3.50102283407604,7.5,0,ECI,1967 - 2014,1967,2014
2.68759555174732,8,0,ECI,1967 - 2014,1967,2014
1.87416826941859,8.5,0,ECI,1967 - 2014,1967,2014
1.06074098708986,9,0,ECI,1967 - 2014,1967,2014
0.247313704761139,9.5,0,ECI,1967 - 2014,1967,2014
-0.566113577567586,10,0,ECI,1967 - 2014,1967,2014
-1.37954085989631,10.5,0,ECI,1967 - 2014,1967,2014
9.09256007212686,5.5,2,ECI,1967 - 2014,1967,2014
7.8611373410214,6,2,ECI,1967 - 2014,1967,2014
6.62971460991594,6.5,2,ECI,1967 - 2014,1967,2014
5.39829187881047,7,2,ECI,1967 - 2014,1967,2014
4.16686914770501,7.5,2,ECI,1967 - 2014,1967,2014
2.93544641659955,8,2,ECI,1967 - 2014,1967,2014
1.70402368549409,8.5,2,ECI,1967 - 2014,1967,2014
0.472600954388621,9,2,ECI,1967 - 2014,1967,2014
-0.758821776716841,9.5,2,ECI,1967 - 2014,1967,2014
-1.9902445078223,10,2,ECI,1967 - 2014,1967,2014
-3.22166723892776,10.5,2,ECI,1967 - 2014,1967,2014
3.37108490863729,-1.5,7,GDP,1968 - 2014,1968,2014
3.72098343887077,-1,7,GDP,1968 - 2014,1968,2014
4.07088196910426,-0.5,7,GDP,1968 - 2014,1968,2014
4.42078049933775,0,7,GDP,1968 - 2014,1968,2014
4.77067902957123,0.5,7,GDP,1968 - 2014,1968,2014
5.12057755980472,1,7,GDP,1968 - 2014,1968,2014
5.47047609003821,1.5,7,GDP,1968 - 2014,1968,2014
5.82037462027169,2,7,GDP,1968 - 2014,1968,2014
6.17027315050518,2.5,7,GDP,1968 - 2014,1968,2014
1.84659951257298,-1.5,8.5,GDP,1968 - 2014,1968,2014
1.85948436299237,-1,8.5,GDP,1968 - 2014,1968,2014
1.87236921341176,-0.5,8.5,GDP,1968 - 2014,1968,2014
1.88525406383115,0,8.5,GDP,1968 - 2014,1968,2014
1.89813891425054,0.5,8.5,GDP,1968 - 2014,1968,2014
1.91102376466994,1,8.5,GDP,1968 - 2014,1968,2014
1.92390861508933,1.5,8.5,GDP,1968 - 2014,1968,2014
1.93679346550872,2,8.5,GDP,1968 - 2014,1968,2014
1.94967831592811,2.5,8.5,GDP,1968 - 2014,1968,2014
0.322114116508668,-1.5,10,GDP,1968 - 2014,1968,2014
-0.00201471288603372,-1,10,GDP,1968 - 2014,1968,2014
-0.326143542280739,-0.5,10,GDP,1968 - 2014,1968,2014
-0.650272371675441,0,10,GDP,1968 - 2014,1968,2014
-0.974401201070145,0.5,10,GDP,1968 - 2014,1968,2014
-1.29853003046485,1,10,GDP,1968 - 2014,1968,2014
-1.62265885985955,1.5,10,GDP,1968 - 2014,1968,2014
-1.94678768925426,2,10,GDP,1968 - 2014,1968,2014
-2.27091651864896,2.5,10,GDP,1968 - 2014,1968,2014
4.20865809465402,5.5,-2,ECI,1968 - 2014,1968,2014
3.81283418923728,6,-2,ECI,1968 - 2014,1968,2014
3.41701028382054,6.5,-2,ECI,1968 - 2014,1968,2014
3.0211863784038,7,-2,ECI,1968 - 2014,1968,2014
2.62536247298706,7.5,-2,ECI,1968 - 2014,1968,2014
2.22953856757032,8,-2,ECI,1968 - 2014,1968,2014
1.83371466215359,8.5,-2,ECI,1968 - 2014,1968,2014
1.43789075673685,9,-2,ECI,1968 - 2014,1968,2014
1.04206685132011,9.5,-2,ECI,1968 - 2014,1968,2014
0.646242945903374,10,-2,ECI,1968 - 2014,1968,2014
0.250419040486634,10.5,-2,ECI,1968 - 2014,1968,2014
6.95630693484434,5.5,0,ECI,1968 - 2014,1968,2014
6.11113145634214,6,0,ECI,1968 - 2014,1968,2014
5.26595597783994,6.5,0,ECI,1968 - 2014,1968,2014
4.42078049933775,7,0,ECI,1968 - 2014,1968,2014
3.57560502083555,7.5,0,ECI,1968 - 2014,1968,2014
2.73042954233335,8,0,ECI,1968 - 2014,1968,2014
1.88525406383115,8.5,0,ECI,1968 - 2014,1968,2014
1.04007858532895,9,0,ECI,1968 - 2014,1968,2014
0.194903106826758,9.5,0,ECI,1968 - 2014,1968,2014
-0.650272371675441,10,0,ECI,1968 - 2014,1968,2014
-1.49544785017764,10.5,0,ECI,1968 - 2014,1968,2014
9.70395577503466,5.5,2,ECI,1968 - 2014,1968,2014
8.40942872344701,6,2,ECI,1968 - 2014,1968,2014
7.11490167185935,6.5,2,ECI,1968 - 2014,1968,2014
5.82037462027169,7,2,ECI,1968 - 2014,1968,2014
4.52584756868403,7.5,2,ECI,1968 - 2014,1968,2014
3.23132051709638,8,2,ECI,1968 - 2014,1968,2014
1.93679346550872,8.5,2,ECI,1968 - 2014,1968,2014
0.64226641392106,9,2,ECI,1968 - 2014,1968,2014
-0.652260637666597,9.5,2,ECI,1968 - 2014,1968,2014
-1.94678768925426,10,2,ECI,1968 - 2014,1968,2014
-3.24131474084191,10.5,2,ECI,1968 - 2014,1968,2014
3.54529468747772,-1.5,7,GDP,1969 - 2014,1969,2014
3.89982143557115,-1,7,GDP,1969 - 2014,1969,2014
4.25434818366458,-0.5,7,GDP,1969 - 2014,1969,2014
4.60887493175802,0,7,GDP,1969 - 2014,1969,2014
4.96340167985145,0.5,7,GDP,1969 - 2014,1969,2014
5.31792842794488,1,7,GDP,1969 - 2014,1969,2014
5.67245517603832,1.5,7,GDP,1969 - 2014,1969,2014
6.02698192413175,2,7,GDP,1969 - 2014,1969,2014
6.38150867222518,2.5,7,GDP,1969 - 2014,1969,2014
1.93492037783625,-1.5,8.5,GDP,1969 - 2014,1969,2014
1.94210119211983,-1,8.5,GDP,1969 - 2014,1969,2014
1.94928200640341,-0.5,8.5,GDP,1969 - 2014,1969,2014
1.95646282068699,0,8.5,GDP,1969 - 2014,1969,2014
1.96364363497057,0.5,8.5,GDP,1969 - 2014,1969,2014
1.97082444925415,1,8.5,GDP,1969 - 2014,1969,2014
1.97800526353773,1.5,8.5,GDP,1969 - 2014,1969,2014
1.98518607782131,2,8.5,GDP,1969 - 2014,1969,2014
